"mesv","anov","id_dep","total_deputado"
2,2016,74140,5
3,2016,74140,7
4,2016,74140,4
5,2016,74140,5
6,2016,74140,7
7,2016,74140,3
8,2016,74140,5
10,2016,74140,6
11,2016,74140,5
12,2016,74140,5
3,2017,74140,2
7,2015,74141,1
2,2015,74156,2
3,2015,74156,10
4,2015,74156,7
5,2015,74156,10
6,2015,74156,7
7,2015,74156,4
8,2015,74156,8
9,2015,74156,14
10,2015,74156,10
11,2015,74156,6
12,2015,74156,2
2,2016,74156,5
3,2016,74156,9
4,2016,74156,3
5,2016,74156,5
6,2016,74156,7
7,2016,74156,3
8,2016,74156,5
10,2016,74156,5
11,2016,74156,5
12,2016,74156,4
2,2017,74156,3
3,2017,74156,2
2,2015,74158,3
3,2015,74158,10
4,2015,74158,10
5,2015,74158,8
6,2015,74158,7
7,2015,74158,4
8,2015,74158,9
9,2015,74158,11
10,2015,74158,10
11,2015,74158,7
12,2015,74158,1
2,2016,74158,4
3,2016,74158,6
4,2016,74158,4
5,2016,74158,4
6,2016,74158,5
7,2016,74158,3
8,2016,74158,4
10,2016,74158,5
11,2016,74158,6
12,2016,74158,5
2,2017,74158,3
3,2017,74158,2
5,2016,74160,3
6,2016,74160,5
7,2016,74160,3
8,2016,74160,5
10,2016,74160,7
11,2016,74160,6
12,2016,74160,3
2,2017,74160,4
3,2017,74160,3
2,2015,74161,2
3,2015,74161,9
4,2015,74161,8
5,2015,74161,11
6,2015,74161,7
7,2015,74161,4
8,2015,74161,8
9,2015,74161,13
10,2015,74161,7
11,2015,74161,6
12,2015,74161,2
2,2016,74161,4
3,2016,74161,8
4,2016,74161,3
5,2016,74161,5
6,2016,74161,6
7,2016,74161,3
8,2016,74161,1
10,2016,74161,5
11,2016,74161,5
12,2016,74161,5
2,2017,74161,3
3,2017,74161,2
2,2015,74163,6
3,2015,74163,12
4,2015,74163,10
5,2015,74163,11
6,2015,74163,7
7,2015,74163,4
8,2015,74163,10
9,2015,74163,14
10,2015,74163,10
11,2015,74163,7
12,2015,74163,2
2,2016,74163,6
3,2016,74163,11
4,2016,74163,4
5,2016,74163,5
6,2016,74163,7
7,2016,74163,3
8,2016,74163,5
10,2016,74163,7
11,2016,74163,6
12,2016,74163,6
2,2017,74163,4
3,2017,74163,3
2,2015,74171,5
3,2015,74171,12
4,2015,74171,10
5,2015,74171,11
6,2015,74171,7
7,2015,74171,4
8,2015,74171,10
9,2015,74171,14
10,2015,74171,10
11,2015,74171,7
12,2015,74171,2
2,2016,74171,6
3,2016,74171,11
4,2016,74171,4
5,2016,74171,5
6,2016,74171,6
7,2016,74171,3
8,2016,74171,5
10,2016,74171,7
11,2016,74171,2
12,2016,74171,6
2,2017,74171,4
3,2017,74171,3
2,2015,74172,6
3,2015,74172,11
4,2015,74172,10
5,2015,74172,11
6,2015,74172,5
7,2015,74172,3
8,2015,74172,10
9,2015,74172,14
10,2015,74172,10
11,2015,74172,6
12,2015,74172,1
2,2016,74172,3
3,2016,74172,7
4,2016,74172,3
5,2016,74172,4
6,2016,74172,5
7,2016,74172,2
8,2016,74172,5
10,2016,74172,5
11,2016,74172,6
12,2016,74172,3
2,2017,74172,3
3,2017,74172,2
2,2015,74173,7
3,2015,74173,12
4,2015,74173,10
5,2015,74173,11
6,2015,74173,7
7,2015,74173,4
8,2015,74173,10
9,2015,74173,14
10,2015,74173,10
11,2015,74173,7
12,2015,74173,1
2,2016,74173,6
3,2016,74173,10
4,2016,74173,4
5,2016,74173,2
2,2015,74177,5
3,2015,74177,8
4,2015,74177,9
5,2015,74177,8
6,2015,74177,5
7,2015,74177,2
8,2015,74177,8
9,2015,74177,12
10,2015,74177,3
11,2015,74177,5
12,2015,74177,2
3,2016,74177,1
4,2016,74177,3
5,2016,74177,4
6,2016,74177,4
7,2016,74177,2
8,2016,74177,4
10,2016,74177,3
11,2016,74177,3
12,2016,74177,5
2,2017,74177,3
3,2017,74177,2
2,2015,74210,1
3,2015,74210,8
4,2015,74210,6
5,2015,74210,10
6,2015,74210,5
7,2015,74210,4
8,2015,74210,9
9,2015,74210,6
10,2015,74210,6
11,2015,74210,5
2,2016,74210,5
3,2016,74210,4
4,2016,74210,2
2,2015,74212,4
3,2015,74212,6
4,2015,74212,4
5,2015,74212,11
6,2015,74212,5
7,2015,74212,3
8,2015,74212,5
9,2015,74212,9
10,2015,74212,7
11,2015,74212,3
10,2016,74212,6
11,2016,74212,6
12,2016,74212,1
2,2017,74212,4
3,2017,74212,3
2,2015,74213,3
3,2015,74213,8
4,2015,74213,6
5,2015,74213,11
6,2015,74213,3
7,2015,74213,4
2,2015,74216,3
3,2015,74216,12
4,2015,74216,10
5,2015,74216,9
6,2015,74216,7
7,2015,74216,4
8,2015,74216,10
9,2015,74216,12
10,2015,74216,10
11,2015,74216,6
12,2015,74216,2
2,2016,74216,6
3,2016,74216,11
4,2016,74216,4
5,2016,74216,5
6,2016,74216,6
7,2016,74216,3
8,2016,74216,5
10,2016,74216,6
11,2016,74216,5
12,2016,74216,5
2,2017,74216,4
3,2017,74216,2
2,2015,74235,3
3,2015,74235,5
4,2015,74235,7
5,2015,74235,11
6,2015,74235,5
7,2015,74235,4
8,2015,74235,10
9,2015,74235,12
10,2015,74235,5
11,2015,74235,4
12,2015,74235,1
2,2016,74235,5
3,2016,74235,9
4,2016,74235,3
5,2016,74235,5
6,2016,74235,6
7,2016,74235,3
8,2016,74235,5
10,2016,74235,5
11,2016,74235,5
12,2016,74235,5
2,2017,74235,4
3,2017,74235,2
2,2015,74253,5
3,2015,74253,10
4,2015,74253,8
5,2015,74253,11
6,2015,74253,7
7,2015,74253,3
8,2015,74253,7
9,2015,74253,12
10,2015,74253,7
11,2015,74253,5
12,2015,74253,2
2,2016,74253,6
3,2016,74253,9
4,2016,74253,4
5,2016,74253,5
6,2016,74253,5
7,2016,74253,3
8,2016,74253,5
10,2016,74253,4
11,2016,74253,4
12,2016,74253,6
2,2017,74253,4
3,2017,74253,3
2,2015,74254,5
3,2015,74254,9
4,2015,74254,8
5,2015,74254,11
6,2015,74254,7
7,2015,74254,4
8,2015,74254,8
9,2015,74254,11
10,2015,74254,5
11,2015,74254,6
12,2015,74254,1
2,2016,74254,4
3,2016,74254,8
4,2016,74254,3
2,2015,74262,4
3,2015,74262,8
4,2015,74262,6
5,2015,74262,8
6,2015,74262,5
7,2015,74262,2
8,2015,74262,7
9,2015,74262,7
10,2015,74262,5
11,2015,74262,4
12,2015,74262,2
2,2016,74262,1
3,2016,74262,9
4,2016,74262,3
5,2016,74262,2
6,2016,74262,2
7,2016,74262,1
8,2016,74262,5
10,2016,74262,3
11,2016,74262,2
12,2016,74262,3
2,2017,74262,3
3,2017,74262,2
2,2015,74270,2
3,2015,74270,6
4,2015,74270,9
5,2015,74270,11
6,2015,74270,6
7,2015,74270,4
8,2015,74270,10
9,2015,74270,9
10,2015,74270,8
11,2015,74270,5
12,2015,74270,1
2,2016,74270,5
3,2016,74270,8
4,2016,74270,2
5,2016,74270,4
6,2016,74270,2
7,2016,74270,2
8,2016,74270,4
10,2016,74270,5
11,2016,74270,4
12,2016,74270,2
2,2017,74270,3
3,2017,74270,3
2,2015,74273,6
3,2015,74273,10
4,2015,74273,6
5,2015,74273,11
6,2015,74273,7
7,2015,74273,4
8,2015,74273,8
9,2015,74273,11
10,2015,74273,10
11,2015,74273,2
12,2015,74273,2
2,2016,74273,6
3,2016,74273,7
4,2016,74273,3
5,2016,74273,5
6,2016,74273,4
7,2016,74273,1
8,2016,74273,5
10,2016,74273,6
11,2016,74273,6
12,2016,74273,3
2,2017,74273,3
3,2017,74273,1
2,2015,74275,4
3,2015,74275,11
4,2015,74275,9
5,2015,74275,11
6,2015,74275,7
7,2015,74275,4
8,2015,74275,8
9,2015,74275,12
10,2015,74275,9
11,2015,74275,7
12,2015,74275,2
2,2016,74275,6
3,2016,74275,9
4,2016,74275,3
5,2016,74275,4
6,2016,74275,7
7,2016,74275,3
8,2016,74275,5
10,2016,74275,5
11,2016,74275,6
12,2016,74275,6
2,2017,74275,4
3,2017,74275,1
2,2015,74277,5
3,2015,74277,12
4,2015,74277,9
5,2015,74277,8
6,2015,74277,7
7,2015,74277,3
8,2015,74277,10
9,2015,74277,13
10,2015,74277,9
11,2015,74277,7
12,2015,74277,2
2,2016,74277,6
3,2016,74277,11
4,2016,74277,4
5,2016,74277,5
6,2016,74277,7
7,2016,74277,3
8,2016,74277,5
10,2016,74277,5
11,2016,74277,6
12,2016,74277,5
2,2017,74277,4
3,2017,74277,3
2,2015,74283,5
3,2015,74283,11
4,2015,74283,10
5,2015,74283,11
6,2015,74283,7
7,2015,74283,3
8,2015,74283,10
9,2015,74283,14
10,2015,74283,9
11,2015,74283,7
12,2015,74283,2
2,2016,74283,6
3,2016,74283,9
4,2016,74283,4
5,2016,74283,5
6,2016,74283,5
7,2016,74283,3
8,2016,74283,5
10,2016,74283,7
11,2016,74283,6
12,2016,74283,5
2,2017,74283,3
3,2017,74283,3
2,2015,74291,5
3,2015,74291,8
4,2015,74291,10
5,2015,74291,10
6,2015,74291,4
7,2015,74291,4
8,2015,74291,8
9,2015,74291,10
10,2015,74291,7
11,2015,74291,6
12,2015,74291,2
2,2016,74291,6
3,2016,74291,7
4,2016,74291,3
5,2016,74291,5
6,2016,74291,3
7,2016,74291,3
8,2016,74291,4
10,2016,74291,5
11,2016,74291,5
12,2016,74291,2
2,2015,74299,4
3,2015,74299,12
4,2015,74299,10
5,2015,74299,11
6,2015,74299,7
7,2015,74299,4
8,2015,74299,9
9,2015,74299,11
10,2015,74299,10
11,2015,74299,7
12,2015,74299,2
2,2016,74299,5
3,2016,74299,10
4,2016,74299,4
5,2016,74299,5
6,2016,74299,7
7,2016,74299,3
8,2016,74299,3
10,2016,74299,4
11,2016,74299,6
12,2016,74299,4
2,2017,74299,4
3,2017,74299,3
8,2015,74308,6
9,2015,74308,13
10,2015,74308,9
11,2015,74308,6
12,2015,74308,2
2,2016,74308,3
3,2016,74308,9
4,2016,74308,3
5,2016,74308,5
6,2016,74308,5
7,2016,74308,3
8,2016,74308,3
10,2016,74308,3
2,2015,74317,6
3,2015,74317,12
4,2015,74317,10
5,2015,74317,11
6,2015,74317,7
7,2015,74317,4
8,2015,74317,9
9,2015,74317,13
10,2015,74317,10
11,2015,74317,7
12,2015,74317,2
2,2016,74317,6
3,2016,74317,7
4,2016,74317,4
5,2016,74317,5
6,2016,74317,7
7,2016,74317,3
8,2016,74317,4
10,2016,74317,6
11,2016,74317,6
12,2016,74317,6
2,2017,74317,3
3,2017,74317,2
2,2015,74319,3
3,2015,74319,11
4,2015,74319,8
5,2015,74319,11
6,2015,74319,7
7,2015,74319,4
8,2015,74319,9
9,2015,74319,11
10,2015,74319,7
11,2015,74319,5
12,2015,74319,1
2,2016,74319,6
3,2016,74319,6
4,2016,74319,3
5,2016,74319,3
6,2016,74319,3
7,2016,74319,3
8,2016,74319,5
10,2016,74319,6
11,2016,74319,6
12,2016,74319,2
2,2017,74319,3
3,2017,74319,3
2,2015,74351,5
3,2015,74351,9
4,2015,74351,8
5,2015,74351,10
6,2015,74351,7
7,2015,74351,4
8,2015,74351,10
9,2015,74351,8
10,2015,74351,8
11,2015,74351,7
12,2015,74351,1
2,2016,74351,6
3,2016,74351,7
4,2016,74351,2
5,2016,74351,5
6,2016,74351,5
7,2016,74351,3
8,2016,74351,4
10,2016,74351,4
11,2016,74351,6
12,2016,74351,2
2,2017,74351,4
3,2017,74351,3
2,2015,74352,6
3,2015,74352,12
4,2015,74352,10
5,2015,74352,11
6,2015,74352,7
7,2015,74352,4
8,2015,74352,10
9,2015,74352,12
10,2015,74352,10
11,2015,74352,6
12,2015,74352,2
2,2016,74352,6
3,2016,74352,11
4,2016,74352,4
5,2016,74352,5
6,2016,74352,7
7,2016,74352,3
8,2016,74352,5
10,2016,74352,7
11,2016,74352,6
12,2016,74352,6
2,2017,74352,4
3,2017,74352,3
2,2015,74356,4
3,2015,74356,8
4,2015,74356,9
5,2015,74356,10
6,2015,74356,6
7,2015,74356,3
8,2015,74356,10
9,2015,74356,10
10,2015,74356,10
11,2015,74356,7
12,2015,74356,2
2,2016,74356,6
3,2016,74356,7
4,2016,74356,4
5,2016,74356,2
6,2016,74356,3
7,2016,74356,1
8,2016,74356,2
10,2016,74356,3
11,2016,74356,4
12,2016,74356,2
2,2017,74356,3
3,2017,74356,1
2,2015,74359,3
3,2015,74359,10
4,2015,74359,7
5,2015,74359,8
6,2015,74359,7
7,2015,74359,4
8,2015,74359,9
9,2015,74359,14
10,2015,74359,10
11,2015,74359,7
12,2015,74359,2
2,2016,74359,6
3,2016,74359,10
4,2016,74359,4
5,2016,74359,5
6,2016,74359,6
7,2016,74359,3
8,2016,74359,5
10,2016,74359,5
11,2016,74359,4
12,2016,74359,5
2,2017,74359,4
3,2017,74359,2
2,2015,74366,3
3,2015,74366,8
4,2015,74366,6
5,2015,74366,11
6,2015,74366,7
7,2015,74366,4
8,2015,74366,8
9,2015,74366,12
10,2015,74366,9
11,2015,74366,7
2,2016,74366,6
3,2016,74366,6
4,2016,74366,3
5,2016,74366,4
6,2016,74366,5
7,2016,74366,1
8,2016,74366,4
10,2016,74366,6
11,2016,74366,6
12,2016,74366,5
2,2017,74366,3
3,2017,74366,2
2,2015,74371,4
3,2015,74371,3
4,2015,74371,6
5,2015,74371,10
6,2015,74371,7
7,2015,74371,4
8,2015,74371,5
9,2015,74371,12
10,2015,74371,9
11,2015,74371,6
12,2015,74371,2
2,2016,74371,5
3,2016,74371,7
4,2016,74371,1
5,2016,74371,1
6,2016,74371,4
7,2016,74371,3
8,2016,74371,3
10,2016,74371,6
11,2016,74371,4
12,2016,74371,4
2,2017,74371,4
3,2017,74371,3
2,2015,74372,5
3,2015,74372,8
4,2015,74372,10
5,2015,74372,11
6,2015,74372,7
7,2015,74372,3
8,2015,74372,9
9,2015,74372,13
10,2015,74372,6
11,2015,74372,7
12,2015,74372,1
2,2016,74372,6
3,2016,74372,9
4,2016,74372,1
5,2016,74372,1
6,2016,74372,7
7,2016,74372,1
8,2016,74372,4
10,2016,74372,5
11,2016,74372,2
2,2015,74374,5
3,2015,74374,9
4,2015,74374,10
5,2015,74374,11
6,2015,74374,7
7,2015,74374,4
8,2015,74374,10
9,2015,74374,10
10,2015,74374,9
11,2015,74374,7
12,2015,74374,2
2,2016,74374,4
3,2016,74374,10
4,2016,74374,3
5,2016,74374,5
6,2016,74374,6
7,2016,74374,3
8,2016,74374,2
10,2016,74374,7
11,2016,74374,6
12,2016,74374,6
2,2017,74374,4
3,2017,74374,3
2,2015,74376,5
3,2015,74376,10
4,2015,74376,6
5,2015,74376,11
6,2015,74376,3
8,2015,74376,9
9,2015,74376,13
10,2015,74376,5
11,2015,74376,7
12,2015,74376,2
2,2016,74376,5
3,2016,74376,10
4,2016,74376,4
5,2016,74376,4
6,2016,74376,5
7,2016,74376,3
8,2016,74376,4
10,2016,74376,5
11,2016,74376,6
12,2016,74376,4
2,2017,74376,3
3,2017,74376,3
2,2015,74378,3
3,2015,74378,10
4,2015,74378,9
5,2015,74378,8
6,2015,74378,7
7,2015,74378,4
8,2015,74378,9
9,2015,74378,14
10,2015,74378,10
11,2015,74378,7
12,2015,74378,1
2,2016,74378,6
3,2016,74378,9
4,2016,74378,4
5,2016,74378,3
6,2016,74378,7
7,2016,74378,3
8,2016,74378,4
10,2016,74378,6
11,2016,74378,6
12,2016,74378,5
2,2017,74378,4
3,2017,74378,3
2,2015,74383,2
3,2015,74383,4
4,2015,74383,5
5,2015,74383,11
6,2015,74383,6
7,2015,74383,1
8,2015,74383,8
9,2015,74383,4
10,2015,74383,2
11,2015,74383,4
12,2015,74383,1
3,2016,74383,2
5,2016,74383,3
6,2016,74383,5
7,2016,74383,2
8,2016,74383,1
10,2016,74383,5
11,2016,74383,4
12,2016,74383,2
2,2017,74383,2
3,2017,74383,1
2,2015,74385,5
3,2015,74385,8
7,2015,74385,4
8,2015,74385,8
9,2015,74385,12
11,2015,74385,4
12,2015,74385,2
2,2016,74385,4
3,2016,74385,5
4,2016,74385,1
5,2016,74385,5
6,2016,74385,4
7,2016,74385,3
8,2016,74385,4
10,2016,74385,3
11,2016,74385,4
2,2017,74385,3
2,2015,74388,4
3,2015,74388,10
4,2015,74388,7
5,2015,74388,11
6,2015,74388,4
7,2015,74388,1
11,2015,74388,5
12,2015,74388,1
2,2016,74388,4
3,2016,74388,4
4,2016,74388,2
5,2016,74388,2
6,2016,74388,4
7,2016,74388,3
8,2016,74388,4
10,2016,74388,5
11,2016,74388,5
12,2016,74388,4
2,2017,74388,3
3,2017,74388,2
2,2015,74395,4
3,2015,74395,11
4,2015,74395,10
5,2015,74395,11
6,2015,74395,4
7,2015,74395,3
8,2015,74395,7
9,2015,74395,9
10,2015,74395,6
11,2015,74395,6
12,2015,74395,1
2,2016,74395,3
3,2016,74395,2
4,2016,74395,1
5,2016,74395,2
6,2016,74395,3
7,2016,74395,2
8,2016,74395,2
10,2016,74395,3
2,2015,74398,4
3,2015,74398,10
4,2015,74398,9
5,2015,74398,11
6,2015,74398,4
7,2015,74398,4
8,2015,74398,4
9,2015,74398,11
10,2015,74398,8
11,2015,74398,7
12,2015,74398,2
2,2016,74398,6
3,2016,74398,4
4,2016,74398,3
5,2016,74398,5
6,2016,74398,6
7,2016,74398,3
8,2016,74398,5
10,2016,74398,5
11,2016,74398,5
12,2016,74398,5
2,2017,74398,3
3,2017,74398,2
2,2015,74399,3
3,2015,74399,5
4,2015,74399,9
5,2015,74399,6
6,2015,74399,6
7,2015,74399,4
8,2015,74399,3
9,2015,74399,5
11,2015,74399,4
12,2015,74399,1
2,2016,74399,6
3,2016,74399,10
4,2016,74399,3
5,2016,74399,3
6,2016,74399,3
7,2016,74399,3
8,2016,74399,4
10,2016,74399,4
11,2016,74399,5
12,2016,74399,3
2,2017,74399,3
3,2017,74399,1
2,2015,74400,3
3,2015,74400,5
4,2015,74400,9
5,2015,74400,11
6,2015,74400,5
7,2015,74400,4
8,2015,74400,10
9,2015,74400,8
10,2015,74400,9
11,2015,74400,7
12,2015,74400,2
2,2016,74400,6
3,2016,74400,8
4,2016,74400,4
5,2016,74400,4
6,2016,74400,4
7,2016,74400,1
8,2016,74400,3
10,2016,74400,4
11,2016,74400,6
12,2016,74400,4
2,2017,74400,4
3,2017,74400,3
2,2015,74419,4
3,2015,74419,7
4,2015,74419,8
5,2015,74419,9
6,2015,74419,7
7,2015,74419,3
8,2015,74419,8
9,2015,74419,11
10,2015,74419,8
11,2015,74419,6
12,2015,74419,2
2,2016,74419,6
3,2016,74419,9
4,2016,74419,3
5,2016,74419,5
6,2016,74419,4
7,2016,74419,2
8,2016,74419,3
10,2016,74419,6
11,2016,74419,5
12,2016,74419,2
2,2017,74419,3
3,2017,74419,2
2,2015,74428,5
3,2015,74428,10
4,2015,74428,8
5,2015,74428,11
6,2015,74428,7
7,2015,74428,4
8,2015,74428,10
9,2015,74428,13
10,2015,74428,7
11,2015,74428,6
12,2015,74428,2
2,2016,74428,6
3,2016,74428,10
4,2016,74428,2
5,2016,74428,2
2,2015,74439,5
3,2015,74439,11
4,2015,74439,8
5,2015,74439,11
6,2015,74439,5
7,2015,74439,4
8,2015,74439,9
9,2015,74439,13
10,2015,74439,8
11,2015,74439,6
12,2015,74439,2
2,2016,74439,6
3,2016,74439,8
4,2016,74439,4
5,2016,74439,5
6,2016,74439,3
7,2016,74439,3
8,2016,74439,4
10,2016,74439,4
11,2016,74439,6
12,2016,74439,4
2,2017,74439,3
3,2017,74439,2
2,2015,74445,4
3,2015,74445,12
4,2015,74445,9
5,2015,74445,11
6,2015,74445,5
7,2015,74445,3
8,2015,74445,6
9,2015,74445,14
10,2015,74445,9
11,2015,74445,6
12,2015,74445,1
2,2016,74445,3
3,2016,74445,9
4,2016,74445,2
5,2016,74445,3
6,2016,74445,5
7,2016,74445,3
8,2016,74445,5
10,2016,74445,1
2,2015,74449,6
3,2015,74449,12
4,2015,74449,7
5,2015,74449,11
6,2015,74449,7
7,2015,74449,4
8,2015,74449,10
9,2015,74449,14
10,2015,74449,7
11,2015,74449,7
12,2015,74449,2
2,2016,74449,5
3,2016,74449,11
4,2016,74449,3
5,2016,74449,5
6,2016,74449,5
7,2016,74449,3
8,2016,74449,5
10,2016,74449,7
11,2016,74449,6
12,2016,74449,4
2,2017,74449,4
3,2017,74449,2
2,2015,74457,5
3,2015,74457,11
4,2015,74457,10
5,2015,74457,11
6,2015,74457,7
7,2015,74457,4
8,2015,74457,9
9,2015,74457,13
10,2015,74457,7
11,2015,74457,7
12,2015,74457,2
2,2016,74457,6
3,2016,74457,8
4,2016,74457,3
5,2016,74457,4
6,2016,74457,6
7,2016,74457,2
8,2016,74457,1
10,2016,74457,1
11,2016,74457,4
12,2016,74457,3
2,2015,74459,5
3,2015,74459,12
4,2015,74459,10
5,2015,74459,11
6,2015,74459,7
7,2015,74459,4
8,2015,74459,10
9,2015,74459,11
10,2015,74459,9
11,2015,74459,6
12,2015,74459,2
2,2016,74459,6
3,2016,74459,8
4,2016,74459,4
5,2016,74459,4
6,2016,74459,6
7,2016,74459,2
8,2016,74459,5
10,2016,74459,6
11,2016,74459,6
12,2016,74459,5
2,2017,74459,4
3,2017,74459,3
2,2015,74460,5
3,2015,74460,10
4,2015,74460,10
5,2015,74460,11
6,2015,74460,5
7,2015,74460,4
8,2015,74460,10
9,2015,74460,13
4,2016,74460,1
5,2016,74460,4
6,2016,74460,6
7,2016,74460,3
8,2016,74460,5
10,2016,74460,6
11,2016,74460,6
12,2016,74460,6
2,2017,74460,3
3,2017,74460,3
2,2015,74467,2
3,2015,74467,9
4,2015,74467,9
5,2015,74467,11
6,2015,74467,5
7,2015,74467,4
8,2015,74467,7
9,2015,74467,12
10,2015,74467,7
11,2015,74467,5
12,2015,74467,2
2,2016,74467,6
3,2016,74467,7
4,2016,74467,2
5,2016,74467,4
6,2016,74467,5
7,2016,74467,2
8,2016,74467,4
10,2016,74467,5
11,2016,74467,3
12,2016,74467,3
2,2017,74467,2
3,2017,74467,3
12,2015,74470,2
2,2016,74470,5
3,2016,74470,8
7,2016,74471,1
8,2016,74471,2
10,2016,74471,6
11,2016,74471,4
12,2016,74471,4
2,2017,74471,4
3,2017,74471,2
2,2015,74474,6
3,2015,74474,12
4,2015,74474,9
5,2015,74474,11
6,2015,74474,7
7,2015,74474,4
8,2015,74474,10
9,2015,74474,14
10,2015,74474,8
11,2015,74474,7
12,2015,74474,2
2,2016,74474,6
3,2016,74474,10
4,2016,74474,4
5,2016,74474,5
6,2016,74474,7
7,2016,74474,3
8,2016,74474,5
10,2016,74474,5
11,2016,74474,2
12,2016,74474,4
2,2017,74474,3
3,2017,74474,2
2,2015,74535,5
3,2015,74535,12
4,2015,74535,5
5,2015,74535,10
6,2015,74535,7
7,2015,74535,4
8,2015,74535,10
9,2015,74535,11
10,2015,74535,10
11,2015,74535,3
12,2015,74535,1
2,2016,74535,5
3,2016,74535,10
4,2016,74535,3
5,2016,74535,5
6,2016,74535,4
7,2016,74535,3
8,2016,74535,5
10,2016,74535,6
11,2016,74535,4
12,2016,74535,3
2,2017,74535,4
3,2017,74535,2
2,2015,74537,1
3,2015,74537,6
4,2015,74537,7
5,2015,74537,11
6,2015,74537,2
7,2015,74537,4
8,2015,74537,7
9,2015,74537,9
10,2015,74537,4
11,2015,74537,6
12,2015,74537,1
2,2016,74537,5
3,2016,74537,6
4,2016,74537,2
5,2016,74537,2
6,2016,74537,5
7,2016,74537,2
8,2016,74537,3
10,2016,74537,3
11,2016,74537,4
12,2016,74537,2
2,2017,74537,4
3,2017,74537,2
2,2015,74553,3
3,2015,74553,11
4,2015,74553,10
5,2015,74553,11
6,2015,74553,7
7,2015,74553,4
8,2015,74553,8
9,2015,74553,6
10,2015,74553,5
11,2015,74553,6
12,2015,74553,1
2,2016,74553,4
3,2016,74553,10
4,2016,74553,4
5,2016,74553,4
6,2016,74553,4
7,2016,74553,3
8,2016,74553,5
10,2016,74553,6
11,2016,74553,4
12,2016,74553,5
2,2017,74553,3
3,2017,74553,3
2,2015,74554,4
3,2015,74554,7
4,2015,74554,5
5,2015,74554,11
6,2015,74554,5
7,2015,74554,4
8,2015,74554,10
9,2015,74554,10
10,2015,74554,8
11,2015,74554,6
12,2015,74554,2
2,2016,74554,5
3,2016,74554,7
4,2016,74554,4
5,2016,74554,2
6,2016,74554,6
7,2016,74554,3
8,2016,74554,5
10,2016,74554,5
11,2016,74554,2
12,2016,74554,3
2,2017,74554,4
3,2017,74554,2
2,2015,74558,2
3,2015,74558,5
4,2015,74558,7
5,2015,74558,11
6,2015,74558,7
7,2015,74558,4
8,2015,74558,7
9,2015,74558,12
10,2015,74558,7
11,2015,74558,6
12,2015,74558,2
2,2016,74558,6
3,2016,74558,8
4,2016,74558,4
5,2016,74558,5
6,2016,74558,5
7,2016,74558,3
10,2016,74558,3
11,2016,74558,6
12,2016,74558,4
2,2017,74558,3
3,2017,74558,3
2,2015,74570,6
3,2015,74570,7
4,2015,74570,1
5,2015,74570,5
6,2015,74570,7
7,2015,74570,4
8,2015,74570,10
9,2015,74570,14
10,2015,74570,8
11,2015,74570,6
12,2015,74570,2
2,2016,74570,6
3,2016,74570,11
4,2016,74570,3
5,2016,74570,4
6,2016,74570,4
7,2016,74570,3
8,2016,74570,5
10,2016,74570,6
11,2016,74570,6
12,2016,74570,5
2,2017,74570,4
3,2017,74570,3
7,2015,74571,1
8,2016,74571,5
10,2016,74571,3
11,2016,74571,6
12,2016,74571,3
2,2017,74571,4
3,2017,74571,2
2,2015,74574,3
3,2015,74574,7
4,2015,74574,7
5,2015,74574,11
6,2015,74574,7
7,2015,74574,4
8,2015,74574,9
9,2015,74574,14
10,2015,74574,9
11,2015,74574,7
12,2015,74574,1
2,2016,74574,4
3,2016,74574,9
4,2016,74574,4
5,2016,74574,5
6,2016,74574,3
7,2016,74574,1
8,2016,74574,4
10,2016,74574,6
11,2016,74574,5
12,2016,74574,5
2,2017,74574,4
3,2017,74574,3
2,2015,74585,5
3,2015,74585,11
4,2015,74585,10
5,2015,74585,10
6,2015,74585,6
7,2015,74585,4
8,2015,74585,10
9,2015,74585,13
10,2015,74585,10
11,2015,74585,7
12,2015,74585,2
2,2016,74585,6
3,2016,74585,11
4,2016,74585,4
5,2016,74585,4
6,2016,74585,5
7,2016,74585,3
8,2016,74585,4
10,2016,74585,6
11,2016,74585,5
12,2016,74585,4
2,2017,74585,4
3,2017,74585,3
2,2015,74650,5
3,2015,74650,10
4,2015,74650,7
5,2015,74650,6
6,2015,74650,5
7,2015,74650,3
8,2015,74650,9
9,2015,74650,11
10,2015,74650,6
11,2015,74650,7
2,2016,74650,5
3,2016,74650,7
4,2016,74650,3
5,2016,74650,3
6,2016,74650,3
7,2016,74650,3
8,2016,74650,4
10,2016,74650,3
11,2016,74650,4
12,2016,74650,5
2,2017,74650,2
2,2015,74651,3
3,2015,74651,11
4,2015,74651,9
5,2015,74651,8
6,2015,74651,7
7,2015,74651,3
8,2015,74651,9
9,2015,74651,12
10,2015,74651,9
11,2015,74651,6
12,2015,74651,1
2,2016,74651,3
3,2016,74651,7
4,2016,74651,3
5,2016,74651,2
6,2016,74651,6
7,2016,74651,2
8,2016,74651,3
10,2016,74651,5
11,2016,74651,6
12,2016,74651,3
2,2017,74651,3
3,2017,74651,3
2,2015,74655,5
3,2015,74655,12
4,2015,74655,10
5,2015,74655,11
6,2015,74655,6
7,2015,74655,4
8,2015,74655,10
9,2015,74655,11
10,2015,74655,10
11,2015,74655,7
12,2015,74655,2
2,2016,74655,6
3,2016,74655,9
4,2016,74655,4
5,2016,74655,5
6,2016,74655,5
7,2016,74655,3
8,2016,74655,5
10,2016,74655,6
